"name","username","time","timestamp","text","location"
"Olúwadémiládéògoayòmi ‏مرحبا","@Harieson","Oct 8, 2019 12:53 PM","1570535616","
  Wow. It seems this Dept of URP, UNILAG is the cold room itself. So many tweets about sexual harassment from this Dept and and not one tweet has repeated the same lecturer's name. https://twitter.com/King_Bolarinwa/status/1181160817120731136 …
","Ibadan, Nigeria"
"Ajíbólá Àdìgún","@ajibolaadigun","Oct 8, 2019 12:53 PM","1570535601","
  This cold room will be reopened in some months. All this fire brigade reactions won't do. The functions room should be used for the functions it was designated for. I hope things don't go back to normal from this knee jerk reaction. https://twitter.com/SaharaReporters/status/1181531836171849729 …
","Conchologia"
"SAGACIOUS","@iam__Sagacious","Oct 8, 2019 12:53 PM","1570535601","
  Why is everyone subjecting sexual harassment to universities alone ? When females are sexually harassed in almost everywhere they find themselves!  In the bus or taxi , hospital, schools, organizations, church etc #sexforgrades #ColdRoom #BBCAfricaEye
","Lagos, Nigeria"
"babybana","@banaaaxo","Oct 8, 2019 12:53 PM","1570535588","
  waking up in a cold room under the blanket will really hold me back an extra 35 minutes
","Brooklyn, NY"
"Iwuoha Izuchukwu","@Izzulii","Oct 8, 2019 12:52 PM","1570535567","
  It's time to upGRADE to a Great Taste.
#tasteorgrade #sexforgrade #coldroom #TuesdayMorningpic.twitter.com/AKd2NZAaS7
","Lagos, Nigeria"
"Dr Jim Phd","@scod_lee","Oct 8, 2019 12:51 PM","1570535512","
  #sexforgrades #ColdRoom
75% of graduates who did their NYSC in the remote villages and were teachers are guilty of this same act. But hey let's focus on the lecturers for now.
","Lagos, Nigeria"
"sαℓмαη سلمان‎ ∂υкε ★","@SalmanDuke","Oct 8, 2019 12:51 PM","1570535509","
  Who's going to have a drink with me, am in the Cold Room now.


","Abuja, Nigeria"
"Nigerian Emperor  🇳🇬","@empopson","Oct 8, 2019 12:51 PM","1570535497","
  Sympathy symptoms...  We can't be fooled by that... We want him to mention the names of co-slaughterers in the cold room.. Because young ladies are now tag like fishes for safekeeping.. Nigeria... Only in Nigeria such will be allowed
","Lagos, Nigeria"
"Millionaire BusinessMan  🇨🇦","@tboss_guy","Oct 8, 2019 12:51 PM","1570535483","
  Can I be your side guy in the #ColdRoom?
","Abuja"
"AYODEJI™ OF NSUKKA","@Omilabuhaywhy","Oct 8, 2019 12:51 PM","1570535476","
  Cold room experience https://twitter.com/9GODSZN/status/1181515512951562240 …
","Enugu-NSSKA, NIGERIA"
" 🔰PITA 🇻🇦","@jamarakills","Oct 8, 2019 12:51 PM","1570535460","
  The court is not a father christmas. If someone files a lawsuit against #ColdRoom Dr, with the evidence against him, he will be persecuted according to the laws of the land.
","9.0765° N, 7.3986° E"
"Captain Jack Sparrow  🇳🇬","@Jenkky_2fit","Oct 8, 2019 12:50 PM","1570535449","
  Dr Boniface Igbeneghu when his asked to Narrate what happens inside the #ColdRoom

@PoliceNG do your job
 #SexForGrades #ColdRoom #Coldroomexperiencepic.twitter.com/qPrnIMpz39
","Nigeria"
"Gaga","@amablacknaija","Oct 8, 2019 12:50 PM","1570535446","
  Lol... you don't know that it's the upper part of the staff club a.k.a cold room, that largely constitute the disciplinary panel ni
",
"She Queen 👑","@SheQueen2","Oct 8, 2019 12:50 PM","1570535445","
  Inside UNILAG Cold Room Where Sex For Marks Takes Place: Don
Jazzy, Uche Jombo React https://ift.tt/2APdl78 
",
"Chris Fixed Matches","@fixed_chris","Oct 8, 2019 12:50 PM","1570535440","
  OUR TODAY EARLY KICK OFF IS HERE AGAIN , DON'T MISS OUT 

IF YOU ARE INTERESTED AND READY TO MAKE PAYMENT FOR OUR FIRST GAME.

KICK OFF : 14:30 GMT+1

CALL ME ON +2349078085219
#pamilerin #ColdRoom #BBCAfricaneye #TuesdayMorning #TurkeyIsNotOurFriend #Falzpic.twitter.com/laUToGtVTU
",
"Mawuse 😉","@ivy_Rockz","Oct 8, 2019 12:50 PM","1570535426","
  #coldroom experience https://twitter.com/BBCAfrica/status/1181270518751739904 …
","GH"
" 🇬🇭 🇬🇭Nungua Cold Room 🇬🇭 🇬🇭","@sirr_bonny","Oct 8, 2019 12:49 PM","1570535383","
  For remarking pleasehttps://twitter.com/brodahorlarh/status/1181466421919977477 …
","Accra, Ghana"
"#ololo #Zaddy","@ralphvertex","Oct 8, 2019 12:49 PM","1570535382","
  Close the door and put off the light I want to kiss you for one minute. That's cold room experience pic.twitter.com/4guguAsGI7
","Tema, Ghana"
"Crouch","@Kofi_Crouch","Oct 8, 2019 12:49 PM","1570535365","
  Chaley @Ankamagyimi i dey want go tour for ""cold room"" o.
Your mind dey a, mke I know so we go link up.
","Cape Coast, Ghana.."
"Kayang Michael Enwushe Esq.","@kayangushie","Oct 8, 2019 12:49 PM","1570535342","
  My comments on the documentary.. ... #ColdRoom  #BBCAfricaneye #Coldroomexperience #saynotosexualharassmentpic.twitter.com/GPDo9kGbji
",
"Hiphoptrendsnow.com","@hiphoptrendsnow","Oct 8, 2019 12:48 PM","1570535335","
  SexForGrades: Look inside the ‘cold room’ where lecturers molest female students (video) https://hiphoptrendsnow.com/sexforgrades-look-inside-the-cold-room-where-lecturers-molest-female-students-video/ …pic.twitter.com/2AtQWXUwbb
","U.S.A"
"IDRIS  😎 ✌","@KVNG_DRIZZI","Oct 8, 2019 12:48 PM","1570535330","
  Cold room bank
","Nigeria"
"Whizmind","@Whizmind","Oct 8, 2019 12:48 PM","1570535307","
  During interview going forward we should be asking first-class or second class upper whether they wrote their exams in lecture theatre or #ColdRoom  this is really bad for standard of our education.
","Lagos"
"H.","@nii_kofiiii","Oct 8, 2019 12:48 PM","1570535303","
  Very romantic cold room
","Ghana"
"Tic Chocomilo ( sophisticated agbero)","@teefah_hassan","Oct 8, 2019 12:48 PM","1570535298","
  Lmao. Uncle agbaya I don't want cold room experience but I'm coming around for cold stone
",
"Photizo Properties Ltd  🇳🇬","@Photizo_Ltd","Oct 8, 2019 12:47 PM","1570535278","
  Recruitment Alert

We are hiring!

If you fit in any of the area of job specification, kindly send your CV to info@photizopropertiesltd.com 

Submission ends by 3pm tomorrow 9th October, 2019.

https://www.instagram.com/p/B3Ww2kmlCjK/?igshid=apcxwrrvgl78 …

#hiring
#JobAlert 
#JobSeekersWednesday 
#ColdRoom 
#Tuesdaypic.twitter.com/proN8yc712
","Lagos, Nigeria"
"Ola Gbeleyi","@Olafimsy","Oct 8, 2019 12:47 PM","1570535263","
  The so called ""cold room"" is a functions room used for meetings, lectures etc. It was the patrons of the club that gave it that name.
","Lagos"
"Gracious","@GeniusGracious","Oct 8, 2019 12:47 PM","1570535241","
  So the big brother show has ended, we can now have an sigh of relief. Whats the next trend??
#sexforgrades #BBCAfricaEye #ColdRoom #Coldroomexperience #bbnaija
","Port Harcourt, Nigeria"
"Ari Gold","@LawalAbubakar_","Oct 8, 2019 12:47 PM","1570535232","
  To give them “the Cold Room experience”
","Minnie’s Haberdashery"
"WISDOM YARD ONLINETV","@YardWisdom","Oct 8, 2019 12:47 PM","1570535231","
  Sex for grades: No more ‘cold room experience’ as UNILAG shuts location.Following the revelation in the ‘Sex for Grade’ documentary video released by BBC Africa Eye, the University of Lagos (UNILAG) has shut-down the ‘ColdRoom’, where lecturers allegedly sexually assaulted studen
","Ogun, Nigeria"
"Ugoji Egbujo","@ugoegbujo","Oct 8, 2019 12:46 PM","1570535206","
  The cold room has been closed

Warawara sees business. New cold room in Akoka

",
"Kayang Michael Enwushe Esq.","@kayangushie","Oct 8, 2019 12:46 PM","1570535203","
  My comments..... #BBCAfricaneye #ColdRoom #distraction2pic.twitter.com/5Emikmf0cd
",
"Night Club Dj","@DJLamarGh","Oct 8, 2019 12:46 PM","1570535190","
  Today’s edition of #theJamesAndKatahShow will be live from the #ColdRoom @Pure957fmpic.twitter.com/imc1OcwIay
","Ghana"
"Amoskeys  🎹 🎸","@TaiwoAmos12","Oct 8, 2019 12:46 PM","1570535164","
  In the Cold Room?
","Ife, Nigeria"
" 🇬🇭 🇬🇭Real Punchliner 🇬🇭 🇬🇭","@real_punchliner","Oct 8, 2019 12:46 PM","1570535164","
  The Only Situation That Can Save Manchester United Is #SexForGoals

#BigMad 
#ColdRoom 
#sexforgrade
#ShowbizAgenda 
#GHToday
","Greater Accra, Ghana. 🇬🇭"
"K. Ita","@Kim138Juan","Oct 8, 2019 12:46 PM","1570535160","
  cold room
","Kenya  🇰🇪 🇰🇪"
"Pertoc Limited","@PertocLimited","Oct 8, 2019 12:45 PM","1570535145","
  Contact us for quality,long lasting door locks for your #ColdRoom pic.twitter.com/YdAgMYFenM
","Greater Accra, Ghana"
"Tunde Fasanya","@aofasanya","Oct 8, 2019 12:45 PM","1570535128","
  ASUU Cold Room

#SexForGrades #Boniface #ColdRoom #BBCAfricaEyepic.twitter.com/mHwHBerLGF
","Lagos, Nigeria"
"eagle","@arthurupthere","Oct 8, 2019 12:45 PM","1570535119","
  This can be done in the cold room
",
"𝖑𝖊𝖘𝖑𝖎𝖊","@papa_kofi_","Oct 8, 2019 12:45 PM","1570535112","
  Choose wisely. There are always options in these situations. 
#ColdRoom #SexForGrades
","Presence of God"
"Mekzy","@emekaugwokegbe","Oct 8, 2019 12:44 PM","1570535090","
  Fact
I'm no in support of sex for grades but some girls are using what they have to get what they want 
#ColdRoom 
Coldroom
Asuu
","cross river, Nigeria"
"Q™","@BenQjnr","Oct 8, 2019 12:44 PM","1570535087","
  Lack of Self Control has destroyed many. Just the beginning of the fall of man. #ColdRoom #Coldroomexperiencehttps://twitter.com/MensaOtabil/status/1181322293169053697 …
","Solitude"
"Jude Okoroafor  💧","@dBlackLagosBoy","Oct 8, 2019 12:44 PM","1570535072","
  When she say ""you can see but you can't touch""

#NoSnakesTour
#ColdRoom
#SexForGrades
#ASUUhttps://twitter.com/Michael_clad/status/1181104665494216704 …
","Krusty Krab"
"Ifeoluwa Rotimi","@rotimi_ifeoluwa","Oct 8, 2019 12:44 PM","1570535071","
  Bros i hail you oooooo .... i cash out every time because off you... may u live long  @MRRICHFIXED #ColdRoom #leadersdebate2019 #BBCAfricaEye #BBCAfricaneye #distraction2 #TuesdayThoughts #Coldroomexperience #SoaKcDi #NextManUp #Gyampo #CustomerServiceWeek #TuesdayMorningpic.twitter.com/N13Bb7jN9t
",
"Ishmael Nyaribo","@IshmaelN","Oct 8, 2019 12:44 PM","1570535067","
  Where was your cold room located in school? Nigeria lecturer suspended after BBC Africa Eye 'sex-for-grades' film https://www.bbc.com/news/world-africa-49971067 …
","Nairobi, Kenya"
"Teson","@Mr_6auer","Oct 8, 2019 12:44 PM","1570535063","
  @kuku__Nana meet him in the cold room please.
","In your head"
"Nana  👑","@manlike_choco","Oct 8, 2019 12:44 PM","1570535061","
  ""Cold Room"" be perfect title for a series
","Coded..."
"officialClara_nikolaz","@CNikolaz","Oct 8, 2019 12:44 PM","1570535043","
  Vibing today with #NANA by @Peruzzi_VIBES @DMW @iam_Davido @Kolo10ment   #ColdRoom #leadersdebate2019 #NextManUp #TuesdayThoughts #SoaKcDi #WWERawpic.twitter.com/TSutdpCtsp
",
"Mr Wonda","@7th_wonda","Oct 8, 2019 12:43 PM","1570535002","
  Must you people compared davido to wizkid.  You just keep making Davido look smaller than wizkid. Whenever you compare achievements.
  Respect both men in their own lanes..
Just saying. #ColdRoom #TuesdayThoughts #TachaTrueTalkTuesday
",
"Engr Dray  👷 | Live2inspire  🤗","@Dray4lyf","Oct 8, 2019 12:42 PM","1570534979","
  Do U know that CHARACTER is in similitude to STATUE? 

Your character depicts who you're genuine irrespective of d changes around U.

No matter how naked you're before a statue, its CHARACTER doesn't change bcos that's what it is? 

So again, who are you, Mr. Lecturer? #Coldroom
","ogun state, Nigeria"
"Sinbad  ⚔","@Iam_Fouad","Oct 8, 2019 12:42 PM","1570534978","
  Pls name your fellow coldroom teammates before you die  https://twitter.com/TheInfoNG/status/1181497768638111744 …
","Adenta"
"Mesh","@Meshyxzibit","Oct 8, 2019 12:42 PM","1570534945","
  The legend has finally spoken, i hope you guys can now stop dragging him
#Sexforgrades
#BBCAfricaneye 
#ColdRoom 
#falzhttps://twitter.com/falzthebahdguy/status/1181367539714146304 …
","Port Harcourt, Nigeria"
"Dicey Stark","@DicyVans","Oct 8, 2019 12:42 PM","1570534932","
  This is worth reading. #Gyampo #ColdRoom #SexForGrades #DrBoniface #BBCAfricaneye #Coldroomexperience #DrButokor @lydiaforson @BBCAfrica @Bridget_Otoo @thenanaaba @berlamundipic.twitter.com/35fY9xAEkZ
","Accra, Ghana"
"Uncle Shay","@shearer08","Oct 8, 2019 12:42 PM","1570534923","
  Hey girl @teefah_hassan how are you? When are you coming around so I can show you the cold room experience
","Everywhere you go"
"OBA GOD NLA","@ObafemiLekan","Oct 8, 2019 12:41 PM","1570534914","
  Sir i tell people about you everyday of my life... i know you get steady chat up ... as u use to say u are always busy... good fine... as long as u still sell games to me fine @MRRICHFIXED #ColdRoom #leadersdebate2019 #BBCAfricaneye #TuesdayThoughts #distraction2 #TuesdayMotivatipic.twitter.com/Y0oXJZcys3
","Lagos, Nigeria"
"cranberry  🍇","@Boiparis1","Oct 8, 2019 12:41 PM","1570534909","
  I had a dream last night and @officialnairam1 and #buhari were to minister in our church  I woke up before they started preaching  
This is a ballpoint on paper sketch #insideLife #ColdRoom #BBCAfricaneye #marlians #marlianfest @artmonnk pls help me retweet pic.twitter.com/zaKqUS7pHc
","Global"
"Henry O","@onos_147","Oct 8, 2019 12:41 PM","1570534908","
  Sandra please can you get this Professor on air again?

His name has been flying all over my timeline since the #SexForGrades news broke.

I learnt he is the GO of #ColdRoom UNIBEN chapter.
","Turn On My Notification"
"Sodunke fadeelar","@toes_footwear","Oct 8, 2019 12:41 PM","1570534887","
  Nigerians leave Davido Falz Sanwo Olu,Come and patronize meI make &sell quality footwear.
Price:#7000. Avail in all sizes. Delivery Nationwide. To order-Dm or WhatsApp:08062644828. #ColdRoom #TachaTrueTalkTuesday #CustomerServiceWeek #distraction2 #WorldSegaDay #pamilerinpic.twitter.com/6AQmXfq2EW
","Lagos, Nigeria"
"Nob","@yayo_nob","Oct 8, 2019 12:40 PM","1570534841","
  Down still available #ColdRoom #BBCAfricaneye #distraction2 #Coldroomexperience #leadersdebate2019 #DiriLawrence2020 #TuesdayThoughts #TuesdayMotivation #CustomerServiceWeek #WWERaw #TurkeyIsNotOurFriend #TuesdayMorning #Gyampo #NextManUp #SoaKcDihttps://twitter.com/yayo_nob/status/1181534431955300352 …
","GBT\Abuja_Nigeria"
"facerealityblog","@facerealityblog","Oct 8, 2019 12:40 PM","1570534828","
  Watch the video inside the Cold Room where lecturers harass students http://facerealityblog.com/watch-the-video-inside-the-cold-room-where-lecturers-harass-students/ …pic.twitter.com/3otY5qESnW
",
"@facerealityrecords","@facerealityrec","Oct 8, 2019 12:40 PM","1570534827","
  Watch the video inside the Cold Room where lecturers harass students http://facerealityblog.com/watch-the-video-inside-the-cold-room-where-lecturers-harass-students/ …pic.twitter.com/jm9UiGhn10
",
"Sadiq sadiq","@broda007","Oct 8, 2019 12:40 PM","1570534816","
  #ColdRoom or The Other Room
","Nigeria"
"SilverbirdNews24","@SilverbirdN24","Oct 8, 2019 12:40 PM","1570534814","
  Sex for grades: UNILAG suspends Dr. Igbeneghu, Shuts Down “Cold Room” https://silverbirdnews24.com/sex-for-grades-unilag-suspends-dr-igbeneghu-shuts-down-cold-room/ …pic.twitter.com/wg73FyjDWZ
",
"Customer Service Report Nigeria","@ServiceReportNG","Oct 8, 2019 12:40 PM","1570534809","
  #Coldroomexperience #ColdRoom #pointofview @iameneji @yinkanubi @emma_dele @potam1304 @Houseofmibel @ekam____ @d_odaf3 @its_nanaefua @Mz_okikiola @Egnr_nifemi @Ironized_ @PureMind__ @humblecute @kennygee_70 @KennyChums @dupekilla @fredliner009 @dansatty @oria_bure @Yogurl___pic.twitter.com/NaahBBiQJK
",
"I am a God","@MichealKyerema4","Oct 8, 2019 12:40 PM","1570534801","
  This lecturers worry we waa! You’ll be shooting your shot on Twitter noor then “Cold Room” screenshot go happen! Wharris all dis!!
","Accra, Ghana"
"ALBRIGHT EHIZ","@AlbrightEhiz","Oct 8, 2019 12:39 PM","1570534776","
  Good day sir.... i am here to tell people about how good your games are thanks alot @MRRICHFIXED #ColdRoom #leadersdebate2019 #BBCAfricaneye #TuesdayThoughts #distraction2 #TuesdayMotivation #Coldroomexperience #SoaKcDi #NextManUp #Gyampo #TuesdayMorning #loganpaulisoverpartypic.twitter.com/BvHmr6RcpU
","Nigeria"
"King Audre","@king_audre","Oct 8, 2019 12:39 PM","1570534770","
  Stop announcing that you are single every day...we have seen it and we dont want you  #coldroom #AmINextpic.twitter.com/6NvZjmJG9P
","Nigeria"
"Oghenekaro Oke","@MzPhelyshia","Oct 8, 2019 12:39 PM","1570534768","
  Cosy rest guest house, Gwagwalada.
UniAbuja's #ColdRoom #Boniface #BBCAfricaneye #Sexforgrades
","Ibadan, Nigeria"
"Sagacious louis","@ComrSagacious","Oct 8, 2019 12:39 PM","1570534764","
  There's sex for employment,sex for promotion in work places even sex for beauty pageant and so on ,e plenty.#ColdRoom #BBCAfricaneye #SexForGrades
","Nigeria"
"Tosho MJ","@richtosho","Oct 8, 2019 12:39 PM","1570534759","
   Video : Professor Okwuchime Emmanuel : “lecturers are being harassed by the girls? You see..girls who want to get STD- sexually transmitted degrees...""
#SexForGrades #ColdRoom #BBCAfricaeye 
(Asuu)
Watch pic.twitter.com/6kFiiSLRPA
","Inside life"
"Nxbxdvibes 💯","@Dillie_Gh","Oct 8, 2019 12:39 PM","1570534751","
  Cold room zone
","Accra, Ghana"
"Nob","@yayo_nob","Oct 8, 2019 12:38 PM","1570534735","
  Very clean and unscratched iPhone 7+ with charger is available.
Call or WhatsApp me on 08064922098""
Location: Abuja and I also do nationwide delivery
Pls kindly retweet cuz my buyer might b on your tl
#GrowMyHustleWithWale Falz #TachaTrueTalkTuesday #ColdRoom #BBCAfricaneyepic.twitter.com/amtIW3s87Z
","GBT\Abuja_Nigeria"
"MJ 🏝","@mjbaba100","Oct 8, 2019 12:38 PM","1570534721","
  Some people's father has just 10k in his account and the child is singing ""mo fe lo WO ju daddy mi""
God will just answer your prayer by giving you N10,500. Don't go and compare yourself with Davido o

#sexforgrade
#ColdRoom
","Abuja, Nigeria"
"DDeniafe","@DDeniafe","Oct 8, 2019 12:38 PM","1570534718","
  Content builds relationships, relationships are built on trust, trust drives revenue.
Without it, you're just throwing darts at a moving target.

#TuesdayMotivation #writingtips
#writerslife #ContestAlert #ColdRoom #Marketing #businessdevelopmentpic.twitter.com/he968mhHfp
",
"kingbeyondtheniger","@kingcyruseast","Oct 8, 2019 12:38 PM","1570534710","
  My lecturer once told a lady in his office "" you!! I've been looking for you. You and your Italian football"" referring to the lady's big behind. He's been eyeing the babe and destiny brought her to his office. I don't know what happened afterwards. #ColdRoom
","Nigeria"
"brandpower","@brandpowerng","Oct 8, 2019 12:38 PM","1570534684","
  (#Sex4Grade: UNILAG Authorities Shut down ‘Cold Room’)
https://www.brandpowerng.com/sex4grade-unilag-authorities-shut-down-cold-room/ …pic.twitter.com/1b3KJ3fPZn
",
"ACCOUNTANCY & AUDITING","@fishdeco66","Oct 8, 2019 12:38 PM","1570534680","
  #JoySMS #ColdRoom #Gyampopic.twitter.com/TjEWM5esTX
","Mars"
"the good FEMI 🙂","@misi_f","Oct 8, 2019 12:37 PM","1570534678","
  I want you to experience the cold room experience
",
"Sean Yummy Kelly","@SeanYummy","Oct 8, 2019 12:37 PM","1570534672","
  Coldroom
",
"Nzube Ekene","@EkeneNzube","Oct 8, 2019 12:37 PM","1570534657","
  Mr Richard i am soooo happy today because of you.... thanks for being available to us God will surely bless your good works @MRRICHFIXED #ColdRoom #leadersdebate2019 #BBCAfricaneye #distraction2 #TuesdayMotivation #Coldroomexperience #SoaKcDi #NextManUp #Gyampo #loganpaulisoverpapic.twitter.com/5VZXEcDfv2
",
"Ghana","@Ghana1957_","Oct 8, 2019 12:37 PM","1570534655","
  Just IMAGINE! He is cruising!

#Coldroomexperience #ColdRoom #BBCAfricaneye @kikimordi You could have gone further to grab Prof. Gyampo! Your work didn't complete!
",
" 💥","@benevolent_dic","Oct 8, 2019 12:37 PM","1570534649","
  Cold room chairs come oo charley

If grab her and kiss her on this chair by the time you'll release her  all shyness will be gone! 

I know what I'm saying...If you think I'm lying you can ask Prof. Gyampo

#sexforgradeshttps://twitter.com/JoeUnchained/status/1181532460787650562 …
","Ghana"
"ACCOUNTANCY & AUDITING","@fishdeco66","Oct 8, 2019 12:37 PM","1570534641","
  #SexForGrades #ColdRoom #AmShow #Gyampopic.twitter.com/5aaSWRyPzt
","Mars"
"Thomas Shelby  🤒","@dekunle_","Oct 8, 2019 12:37 PM","1570534633","
  Kuku say the cold room  https://twitter.com/femophantom/status/1181523718356504576 …
",
"Surge Zirc","@SurgeZirc","Oct 8, 2019 12:37 PM","1570534625","
  Ebuka Obi-Uchendu's Wife Reveals She Felt Lonely During BBNainja Season https://surgezirc.com/2019/10/08/ebuka-obi-uchendus-wife-reveals-she-felt-lonely-during-bbnainja-season/ … #Ebuka #BBNaija #TuesdayThoughts #StepUpGotvMax #BBCAfricaneye #TuesdayMotivation #ASUU #Ozzy #Hollandia #Billwindow #LiveandWavy #settleomoba #ColdRoom #vibesbeforeteslim #PioliOut
","Port Harcourt, Nigeria"
"Nanakesse.com","@Nanakesse24","Oct 8, 2019 12:36 PM","1570534607","
  Be Sincere! Which Guy Are You?

A. Side Guy

B. Back Guy

C. Main Guy

D. Front Guy

#ColdRoom #BBCAfricaEye #SexForGrade #pointofview #nanakesse24
","World, Africa, Ghana"
"Instagram: MandyGist","@MandyGistBlog","Oct 8, 2019 12:36 PM","1570534607","
  #Coldroom lecturer attempts suicide! Btw do you know there is another Unilag lecturer known as #Holdsomething also notorious for #Coldroom activities? https://wp.me/p5ENp2-15GO 
","Abuja"
"Ginger  bread man 🐸","@cristianoyinkus","Oct 8, 2019 12:36 PM","1570534603","
  Time to experience Hospital Cold Room
Hope he prayed first

",
"Olisa","@0lisa_","Oct 8, 2019 12:36 PM","1570534600","
  Unilag cold room looks like a happening place sha. Uniben staff club could never
","Parts unknown"
"Gugnhaim Mcfüçfingaz","@sHoWzz","Oct 8, 2019 12:36 PM","1570534598","
  Ah!!!! omo yen tele baba yen wo nu cold room ni Sha 

She get mind o 
",
"AbdurRasheed Ajao","@Koolthorpe","Oct 8, 2019 12:36 PM","1570534592","
  He must enjoy twitter's version of #ColdRoom experience
","Lagos nigeria"
"Dare Sokoya","@Dare_Sokoya","Oct 8, 2019 12:36 PM","1570534587","
  From #Coza to #ColdRoom ills of #Coldroomexperience in this Banana  Republic.
","Lagos, Nigeria"
"Tboyomit","@Opomulerooo","Oct 8, 2019 12:36 PM","1570534584","
  Did you see what ""KEMI"" wore to visit Dr Boniface and he still requsted to give her #ColdRoom experience https://twitter.com/QdPaper/status/1181458023560175616 …
","Ibadan, Nigeria"
"Tina's HotSpot","@TeeHotSpot","Oct 8, 2019 12:36 PM","1570534575","
  Sex for admission: Watch BBC full video of life inside UNILAG ‘cold room’ https://www.tinashotspot.com/sex-for-admission-watch-bbc-full-video-of-life-inside-unilag-cold-room/ …pic.twitter.com/yGc8zFlFcD
","Abuja, Nigeria"
" 🔱 B_E_S_T  🔱","@balobest","Oct 8, 2019 12:36 PM","1570534574","
  Dr Boniface to his female student in the #ColdRoom after church service
#sexforgradespic.twitter.com/Qfr6Iey2MR
","Lagos, Nigeria"
"Unruly Kardi 💛 👑","@QueenKardi","Oct 8, 2019 12:36 PM","1570534563","
  I'm new here,  Twitter please be nice
#ColdRoom 
#TuesdayThoughts 
#distraction2pic.twitter.com/6spQBk2ec2
","Lagos, Nigeria"
"TankO #BBNajia2019","@Rapperkale","Oct 8, 2019 12:35 PM","1570534559","
   cold room bitch !!!
","L0nd0n , Abuja"
"FROSHAdem 🇳🇬","@LordAdemmy","Oct 8, 2019 12:35 PM","1570534559","
  Falz should immediately put an end to his music tour and address the country. Nigerians are waiting. Failure to do so would lead to mass boycott of his music.
He needs say something #sexforgrade #ColdRoom #Coldroomexperience
","Nigeria"
"Odogwu Media","@odogwumedia","Oct 8, 2019 12:35 PM","1570534549","
  UNILAG Suspends Dr Boniface Igbeneghu, Shuts Down Cold Room Where Lecturers Allegedly Assault Students https://www.odogwublog.com/unilag-suspends-dr-boniface-igbeneghu-shuts-down-cold-room-where-lecturers-allegedly-assault-students/ …
","Nigeria"
"Ebube's Sure Bet","@EbubeBet","Oct 8, 2019 12:35 PM","1570534542","
  The @Ebube100% fixed match has never recorded failures
Since the history of my fixed matches there haven't been cut slips. No chance of losing #ColdRoom #ASUU #COZA #Falz #Jakande #100DaysMySOOldier #100DaysOfCode #kikimordi #StopRobbingUs #distraction2 #EndImpunity
","Lagos, Nigeria"
"DeniafeHub","@DeniafeHub","Oct 8, 2019 12:35 PM","1570534542","
  Where the internet is about availability of information; 
Blogging is about making the ability to create information available to anyone.

#TuesdayThoughts #CustomerServiceWeek #bloggingtips #blockchain #DigitalMarketing #digitalart #ColdRoom #BBCAfricaneyepic.twitter.com/MNQe5Wkyeb
","Lagos, Nigeria"
"Zuria FM 88.7","@FmZuria","Oct 8, 2019 12:35 PM","1570534536","
  SexForGrades: No more ‘cold room experience’ as UNILAG shuts down location.

#zuriafm
","Kumasi, Ghana"
"Martin Opoku","@mofkok","Oct 8, 2019 12:35 PM","1570534534","
  @benkoku please theme tomorrow's #CitiCBS as the 'COLD ROOM EXPERIENCE' .
",
"GET99","@get99official","Oct 8, 2019 12:35 PM","1570534514","
  Let's discuss - Is The Customer Always Right?

Let's have your thoughts 

#get99 #getitall #CustomerServiceWeek #customerserviceweek2019 #letsdiscuss #BBCAfricaneye #ColdRoom #TuesdayThoughtspic.twitter.com/SX0T1pNu3X
","Lagos"
"#365days #StopDrugAbuse","@365days_fagi","Oct 8, 2019 12:35 PM","1570534502","
  Day 281
Substance abuse among the elderly (people over the age of 60) is not to be taken lightly. It can be classified into two general forms: the “hardy survivor - those who have been abusing substances for many years- #BBCAfricaneye #DrugFreeSociety #saynotodrugabuse #ColdRoom pic.twitter.com/35HifNMJEv
","Lagos, Nigeria"
" 🌹ANYEMA  👸","@naadear__","Oct 8, 2019 12:35 PM","1570534500","
  The cold room is very dangerous place to be...
You'll travel all over the world 
#SexForGradeshttps://twitter.com/dkbghana/status/1181351695848284165 …
",
"Ganyo bi Kpakpo","@Ganyobikpakpo","Oct 8, 2019 12:34 PM","1570534494","
  To Jah be the glory that the cold room is shut down
","Accra, Ghana"
"Dr. Ayigbe Borla Bird  🇬🇭","@Mr_Ceyram","Oct 8, 2019 12:34 PM","1570534471","
  Pls i have off the lights in my dm

You can coman gimme the coldroom experience there
","Volta Region"
"Iyanda Okin Esq","@IyandaOkinEsq","Oct 8, 2019 12:34 PM","1570534455","
  In that cold room they serve point and kill fresh fish pepper soup a la carte.
","Lagos, Nigeria"
" 🇬🇭Nungua Rihanna  💕 💕 💕","@Akua_Nana_","Oct 8, 2019 12:34 PM","1570534454","
  Wait till we start the cold room experience https://twitter.com/AkosuaLexeS/status/1181532828795904000 …
","Ghana"
"Regina_drs","@DrsRegina","Oct 8, 2019 12:34 PM","1570534452","
  This one is clearly speaking from the cold room #BBCAfricaneye #sexforgradeshttps://twitter.com/NigeriainfoFM/status/1181254110743580674 …
","Lagos, Nigeria"
"Edem_Ghana","@Edem_ghana","Oct 8, 2019 12:33 PM","1570534435","
  This man can't go free just like that! 
@BBCAfrica didn't finish up the work well!! #BBCAfricaEye #Coldroomexperience #ColdRoom #SoaKcDi
",
"SJ  🤟🏽","@SJWestLDN","Oct 8, 2019 12:33 PM","1570534419","
  I hate them rooms I prefer a cold room that I can make warm 
","West London"
